1415494832	1:00:32 AM	8:00:32 PM	"O-H!! #Buckeyes						"									
1415494834	1:00:34 AM	8:00:35 PM	"Fully charged iPad	 fridge full of beer	 jersey and hat on! I am ready for this game tonight. #Buckeyes #OhioState #OHIO #BuckeyeNation				"									
1415494835	1:00:35 AM	8:00:35 PM	"Lets get this win Bucks!!!! OH-IO!!! #Buckeyes						"									
1415494837	1:00:37 AM	8:00:37 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494837	1:00:37 AM	8:00:37 PM	"Here we go\u2026 #buckeyes						"									
1415494838	1:00:38 AM	8:00:38 PM	"#Buckeyes						"									
1415494838	1:00:38 AM	8:00:38 PM	Dotting the I in Spartan Stadium. #OSUvsMSU #Buckeyes #Spartans #Sportz http	"\/\/t.co\/M0HDGBPvd9						"								
1415494838	1:00:38 AM	8:00:38 PM	Fired up for #Buckeyes v #Spartans tonight. (Go Bucks!) This trailer gets all fans HYPED UP! Is it game time yet?! http	"\/\/t.co\/jf20Monnfs						"								
1415494838	1:00:38 AM	8:00:38 PM	"Lets go #OhioState #OhioStatevsMichiganstate						"									
1415494843	1:00:43 AM	8:00:44 PM	"#OhioState beat Michigan!!!!!!! #GoBucks						"									
1415494844	1:00:44 AM	8:00:44 PM	RT @quick_tg6	 #TheDecision \ud83c\udd7e\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e #Buckeyes http	"\/\/t.co\/3mvAmRIo01						"							
1415494847	1:00:47 AM	8:00:47 PM	"Let's go #Buckeyes!!!!						"									
1415494847	1:00:47 AM	8:00:48 PM	"Game time baby!!! Lets kick some ass	 #Buckeyes! #BuckeyeNation #OSUvsMSU					"									
1415494848	1:00:48 AM	8:00:48 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494850	1:00:50 AM	8:00:50 PM	"#Buckeyes						"									
1415494851	1:00:51 AM	8:00:52 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494853	1:00:53 AM	8:00:53 PM	"Lets go Buckeyes! #ohiostate						"									
1415494854	1:00:54 AM	8:00:54 PM	"Lets Go Bucks! #OhioState						"									
1415494855	1:00:55 AM	8:00:55 PM	Rooting 4 his buddy @RIP_JEP and all the @OhioStAthletics #Buckeyes tonight! Showing his support from the hospital! http	"\/\/t.co\/LjDGKALQk8						"								
1415494856	1:00:56 AM	8:00:56 PM	"LET'S GO OHIO STATE FUCK MICHIGAN STATE #Buckeyes						"									
1415494857	1:00:57 AM	8:00:58 PM	"THE BIG GAME!\n#OhioState vs #MichiganState!\nTweet your thoughts	 pictures &amp; smack to us!\nWe are the station that listens to YOU!\n#GoBucks					"									
1415494861	1:01:01 AM	8:01:01 PM	"Gametime #Buckeyes						"									
1415494861	1:01:01 AM	8:01:01 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494863	1:01:03 AM	8:01:03 PM	"THE BEST GAME OF THE WEEK IS ABOUT TO START ON ABC!!!! LETS GO #BUCKEYES!!! O-H!!!						"									
1415494864	1:01:04 AM	8:01:05 PM	"#wings #beer #buckeyes #OSUvsMSU						"									
1415494865	1:01:05 AM	8:01:05 PM	"@GMA @OhioStAthletics @MSU_Athletics @ABC #B1G #Buckeyes     GO BUCKS!  Watching from Bermuda!						"									
1415494865	1:01:05 AM	8:01:05 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494865	1:01:05 AM	8:01:06 PM	"I'll be squeezing out a nervous fart or two over the next 3 hours #Buckeyes						"									
1415494866	1:01:06 AM	8:01:06 PM	"#Buckeyes						"									
1415494867	1:01:07 AM	8:01:07 PM	"@GMA @OhioStAthletics @MSU_Athletics @ABC #Buckeyes						"									
1415494867	1:01:07 AM	8:01:07 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494867	1:01:07 AM	8:01:07 PM	RT @DjEV	 OHIO STATE BUCKEYES PRE GAME ANTHEM! https	\/\/t.co\/k8D5sUlmhj \n#ohiostate #gobucks #gobuckeyes #buckeyenation #osu http	"\/\/t.co\/lHv\u2026						"						
1415494867	1:01:07 AM	8:01:07 PM	"@GMA @OhioStAthletics @MSU_Athletics @ABC #Buckeyes						"									
1415494867	1:01:07 AM	8:01:08 PM	RT @candicenbc4	" My stomach hurts #Buckeyes here we go..						"								
1415494869	1:01:09 AM	8:01:10 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494870	1:01:10 AM	8:01:10 PM	"Lets do this! #Buckeyes #LetsGoBucks!						"									
1415494870	1:01:10 AM	8:01:10 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494872	1:01:12 AM	8:01:12 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494872	1:01:12 AM	8:01:12 PM	"#BuckeyeNation #buckeyes #ohio #standup \ud83c\udfc9\ud83c\udfc9\ud83c\udfc9 #notthistimearoundmsu						"									
1415494872	1:01:12 AM	8:01:12 PM	"@GMA  Go #Buckeyes!!!!!!						"									
1415494872	1:01:12 AM	8:01:13 PM	"Ok #Buckeyes	 lets do this!  #GoBucks					"									
1415494874	1:01:14 AM	8:01:14 PM	"Let's go #Buckeyes\nThis is OUR chance	 it's time to get OUR #revenge					"									
1415494875	1:01:15 AM	8:01:15 PM	RT @BeBrave_Joshua	" Rooting 4 his buddy @RIP_JEP and all the @OhioStAthletics #Buckeyes tonight! Showing his support from the hospital! htt\u2026						"								
1415494875	1:01:15 AM	8:01:15 PM	"@Dwight00738722 Under the bright lights....#OhioState #MichiganState \ud83c\udfc8\u2764\ufe0f\ud83c\udfc8\u2764\ufe0f						"									
1415494876	1:01:16 AM	8:01:16 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494878	1:01:18 AM	8:01:18 PM	#Buckeyes Game Chat	 Ohio State vs. Michigan State - The game of the year is here. It's prime time in Spart... http	"\/\/t.co\/5KKXZEVOIy						"							
1415494881	1:01:21 AM	8:01:21 PM	"Let's go #Buckeyes						"									
1415494881	1:01:21 AM	8:01:21 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494881	1:01:21 AM	8:01:21 PM	RT @senrobportman	" Almost kickoff! Let's go Bucks! #BigTen #Buckeyes						"								
1415494881	1:01:21 AM	8:01:22 PM	"Let's go #Buckeyes						"									
1415494882	1:01:22 AM	8:01:22 PM	"This intro to the game is giving me goosebumps! #osu #Buckeyes						"									
1415494882	1:01:22 AM	8:01:22 PM	"It's time! #OhioState vs. #MichiganState starts now on #WZZM13! #OSUvsMSU						"									
1415494882	1:01:22 AM	8:01:22 PM	RT @Brutus_Buckeye	 #Buckeyes ... #GoBucks Beat Sparty! https	"\/\/t.co\/mEMSz3cyEc @GMA @OhioStAthletics @MSU_Athletics @ABC						"							
1415494882	1:01:22 AM	8:01:22 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494882	1:01:22 AM	8:01:22 PM	"#GoGreen! Beat the #Buckeyes						"									
1415494883	1:01:23 AM	8:01:24 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494884	1:01:24 AM	8:01:24 PM	"Oh this is going to be stressful #Buckeyes #OSUvsMSU						"									
1415494884	1:01:24 AM	8:01:25 PM	"Let's get this W boys and take it back to Franklin County. #Buckeyes #BuckeyeNation						"									
1415494888	1:01:28 AM	8:01:28 PM	It's gametime!!! Let's go Bucks!!! Beat Sparty 	") #MSUvsOSU #gobucks #BeatSparty #buckeyes #BleedScarlet						"								
1415494888	1:01:28 AM	8:01:28 PM	"Payback time. #BUCKEYES						"									
1415494890	1:01:30 AM	8:01:30 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494890	1:01:30 AM	8:01:31 PM	"Game time baby!!! #buckeyes						"									
1415494892	1:01:32 AM	8:01:32 PM	"31-24 #Buckeyes						"									
1415494892	1:01:32 AM	8:01:32 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494925	1:02:05 AM	8:02:05 PM	"This game is bout to be crazy! #OhioState						"									
1415494925	1:02:05 AM	8:02:05 PM	TV Weekend 11.8 #OhioState #OSUvsMSU #CBJ #UFC #HopkinsvsKovalev #BlackDynamite #DoctorWho http	\/\/t.co\/10PXa2HvzW http	"\/\/t.co\/PRRqa9vXW1						"							
1415494925	1:02:05 AM	8:02:05 PM	RT @quick_tg6	 #TheDecision \ud83c\udd7e\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e #Buckeyes http	"\/\/t.co\/3mvAmRIo01						"							
1415494925	1:02:05 AM	8:02:05 PM	RT @ashley_b423	" Hoping and praying for a buckeye win tonight! #ohiostate #gobucks						"								
1415494925	1:02:05 AM	8:02:05 PM	"Let's go #Buckeyes. Let's get this win.						"									
1415494925	1:02:05 AM	8:02:05 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494925	1:02:05 AM	8:02:05 PM	"@GMA @OhioStAthletics @MSU_Athletics @ABC #Buckeyes						"									
1415494925	1:02:05 AM	8:02:05 PM	"The last 3 times #MichiganState and #OhioState have met on the gridiron	 the game was decided by 10 points or less #MSUvsOSU					"									
1415494925	1:02:05 AM	8:02:05 PM	"Let's go #Buckeyes!!! #BuckeyeNation \ud83c\udfc8\u2764\ufe0f						"									
1415494925	1:02:05 AM	8:02:05 PM	"It's bout to go down! #buckeyes						"									
1415494925	1:02:05 AM	8:02:05 PM	RT @JAmericaCollege	" Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026						"								
1415494925	1:02:05 AM	8:02:05 PM	"Finally game time! #Buckeyes						"									
1415494925	1:02:05 AM	8:02:05 PM	"let's go OHU\u2764\ufe0f\ud83d\udc4a\ud83c\udfc8#Buckeyes						"									
1415494925	1:02:05 AM	8:02:05 PM	It's time!!! #theohiostateuniversity #bigten #buckeyes http	"\/\/t.co\/bJGUNeXR9T						"								
1415494925	1:02:05 AM	8:02:05 PM	Ready for a football game!! #ohiostate #buckeyenation http	"\/\/t.co\/YAWXnNOB9L						"								
1415494925	1:02:05 AM	8:02:05 PM	"Let's go #Buckeyes! Let's get some revenge from last year \ud83c\udfc8						"									
1415494925	1:02:05 AM	8:02:05 PM	Who you got??\n\n-RT for #OSU #Buckeyes\n-FAV for #MSU #Spartans\n\n#OSUvsMSU http	"\/\/t.co\/TPHStpu8Gp						"								
1415494925	1:02:05 AM	8:02:05 PM	RT @BeBrave_Joshua	" Rooting 4 his buddy @RIP_JEP and all the @OhioStAthletics #Buckeyes tonight! Showing his support from the hospital! htt\u2026						"								
1415494925	1:02:05 AM	8:02:06 PM	RT @toddporter	" Who you got? Retweet for #MichiganState Favorite for #OhioState						"								
1415494925	1:02:05 AM	8:02:06 PM	#EmbraceTheHate and make 'em bleed #ScarletAndGray #Buckeyes http	"\/\/t.co\/2HXv3EWh9y						"								
1415494925	1:02:05 AM	8:02:06 PM	"Lets go #Buckeyes						"									
1415494925	1:02:05 AM	8:02:06 PM	RT @ihateyanks27	" OK #SpartanGameday time! Gonna kill those fucking #Buckeyes tonight! Let's go sparty!!!! #abc #BigTen						"								
1415494925	1:02:05 AM	8:02:06 PM	"#Buckeyes #BuckeyeNation #SilverBullets lets get it on \ud83d\ude0f						"									
1415494925	1:02:05 AM	8:02:06 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494925	1:02:05 AM	8:02:06 PM	"Here we go #Buckeyes #GoBucks #OhioState						"									
1415494925	1:02:05 AM	8:02:06 PM	"#Spartans 34 #Buckeyes 14 #OSUvsMSU ....						"									
1415494925	1:02:05 AM	8:02:06 PM	"Ready for some Buckeyes!! #Buckeyes #OSUvsMSU						"									
1415494925	1:02:05 AM	8:02:06 PM	"Of course I am very biased	 but if there's anything Urban is known for... He is one of the best master motivators in all of sports.#Buckeyes					"									
1415494925	1:02:05 AM	8:02:06 PM	"If you're not hype right now you don't have a pulse! \ud83d\ude46\ud83d\ude4c\ud83d\ude4f\ud83d\ude46 #OhioState #OSUvsMSU #BeatSparty #LetsGoBucks						"									
1415494926	1:02:06 AM	8:02:06 PM	After Auburn's loss tonight #michiganstate is hoping for a win against #ohiostate to put them one step\u2026 http	"\/\/t.co\/R3FZdQw44K						"								
1415494927	1:02:07 AM	8:02:08 PM	"Let's go! #Buckeyes						"									
1415494928	1:02:08 AM	8:02:08 PM	"ITS TIME!!!!! #BeatSparty #OSUvsMSU #BuckeyeNation #Buckeyes						"									
1415494929	1:02:09 AM	8:02:09 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494929	1:02:09 AM	8:02:09 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494929	1:02:09 AM	8:02:09 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494930	1:02:10 AM	8:02:10 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494931	1:02:11 AM	8:02:11 PM	"#OhioState						"									
1415494932	1:02:12 AM	8:02:12 PM	"#LetsGoBucks #Buckeyes #BuckeyeNation						"									
1415494932	1:02:12 AM	8:02:13 PM	"LETS GO BUCKEYES!! #BuckeyeNation #OhioState #Buckeyes						"									
1415494933	1:02:13 AM	8:02:13 PM	"#GameTime \ud83d\udc4f\ud83c\udfc8\ud83c\udfc8 @MSU_Football vs. @OhioStFootball #Spartans #Buckeyes #TheRematch \ud83d\ude4c #SaturdayNightFootball						"									
1415494934	1:02:14 AM	8:02:14 PM	"Game time.\ud83d\ude24\ud83d\udcaf\ud83c\udfc8 #OhioState						"									
1415494935	1:02:15 AM	8:02:15 PM	RT @JAmericaCollege	" Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026						"								
1415494935	1:02:15 AM	8:02:15 PM	RT @Brutus_Buckeye	 #Buckeyes ... #GoBucks Beat Sparty! https	"\/\/t.co\/mEMSz3cyEc @GMA @OhioStAthletics @MSU_Athletics @ABC						"							
1415494935	1:02:15 AM	8:02:16 PM	"THIS is the season. Lets go #buckeyes.  #BeatSparty						"									
1415494937	1:02:17 AM	8:02:17 PM	ESPN - NCAAF	" No. 14 #OhioState vs. No. 8 #MichiganState at 8 pm ET on ABC\/WatchESPN; both teams 4-0 in Big Ten						"								
1415494937	1:02:17 AM	8:02:18 PM	"@Lavonte_Lee @jsimon_21 yeeah #Buckeyes #FuckMSU						"									
1415494938	1:02:18 AM	8:02:19 PM	"Let's go #Buckeyes #GoBucks						"									
1415494939	1:02:19 AM	8:02:19 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494940	1:02:20 AM	8:02:21 PM	"Game time! #Buckeyes						"									
1415494941	1:02:21 AM	8:02:22 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494941	1:02:21 AM	8:02:22 PM	"Let's go Buckeyes\ud83c\udfc8\ud83c\udfc8\ud83c\udfc8 #OhioState						"									
1415494942	1:02:22 AM	8:02:23 PM	RT @wzzm13	" It's time! #OhioState vs. #MichiganState starts now on #WZZM13! #OSUvsMSU						"								
1415494943	1:02:23 AM	8:02:23 PM	"O..H........\nWhere my #BUCKEYES at? @TheOhioStateUniversity						"									
1415494944	1:02:24 AM	8:02:24 PM	RT @Brutus_Buckeye	 #Buckeyes ... #GoBucks Beat Sparty! https	"\/\/t.co\/mEMSz3cyEc @GMA @OhioStAthletics @MSU_Athletics @ABC						"							
1415494944	1:02:24 AM	8:02:24 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494944	1:02:24 AM	8:02:25 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494945	1:02:25 AM	8:02:25 PM	"Urban and his mighty few are about to continue their win-streak in East Lansing that has been going strong since '99!!! #OSU #Buckeyes O-H!						"									
1415494946	1:02:26 AM	8:02:27 PM	RT @Laciiieee	" Game time.\ud83d\ude24\ud83d\udcaf\ud83c\udfc8 #OhioState						"								
1415494947	1:02:27 AM	8:02:27 PM	"@GMA #Buckeyes						"									
1415494947	1:02:27 AM	8:02:27 PM	RT @BeBrave_Joshua	" Rooting 4 his buddy @RIP_JEP and all the @OhioStAthletics #Buckeyes tonight! Showing his support from the hospital! htt\u2026						"								
1415494948	1:02:28 AM	8:02:28 PM	"TONIGHT	 WE DINE IN EAST LANSING!!!! #Buckeyes #THEOhioStateBuckeyes #CollegeFootball #Leggo!!!!!! \n\n\ud83d\ude46\ud83d\ude4c\ud83d\ude4f\u2b55\ufe0f					"									
1415494950	1:02:30 AM	8:02:30 PM	"Yeaaaahh Let's Go #Buckeyes						"									
1415494950	1:02:30 AM	8:02:30 PM	"Go bucks #OhioState  #BuckeyeNation						"									
1415494952	1:02:32 AM	8:02:32 PM	"Revenge is good for TV narrative purposes. A win and staying in the Conference Championship hunt matters to everyone else. Go #Buckeyes						"									
1415494953	1:02:33 AM	8:02:34 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494954	1:02:34 AM	8:02:35 PM	"Let's go Ohio State! Biggest game of the year. #buckeyes #BuckeyeNation						"									
1415494954	1:02:34 AM	8:02:35 PM	"Let's get this dub #OhioState						"									
1415494955	1:02:35 AM	8:02:35 PM	RT @Laciiieee	" Game time.\ud83d\ude24\ud83d\udcaf\ud83c\udfc8 #OhioState						"								
1415494955	1:02:35 AM	8:02:35 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494957	1:02:37 AM	8:02:37 PM	"Here we go #Buckeyes #BuckeyeNation  #StayStrong #OhioState got thus win #Primetime #OSUvsTTUN						"									
1415494958	1:02:38 AM	8:02:38 PM	RT @Colton_Rucker	" It's bout to go down! #buckeyes						"								
1415494960	1:02:40 AM	8:02:40 PM	"Game time @CarrieBeeee. Me and Jax got our scarlet on right now.#OhioState						"									
1415494960	1:02:40 AM	8:02:40 PM	"My Team #OhioState						"									
1415494960	1:02:40 AM	8:02:41 PM	"Game Time!!!! #OH #Buckeyes						"									
1415494963	1:02:43 AM	8:02:43 PM	RT @freepsports	" Time for the main event. #Spartans #Buckeyes						"								
1415494963	1:02:43 AM	8:02:43 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/1ne0c2mVq2						"							
1415494965	1:02:45 AM	8:02:45 PM	"#BUCKEYES #BEATSPARTY						"									
1415494968	1:02:48 AM	8:02:48 PM	"#Buckeyes put it all together tonight and win 30-16						"									
1415494968	1:02:48 AM	8:02:48 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494968	1:02:48 AM	8:02:48 PM	"IT's game time bitches! My #Buckeyes got this! #GoBucks #OSUvsMSU						"									
1415494969	1:02:49 AM	8:02:49 PM	TRIPLE THREAT CLE	 On The Mark 11.8.14	 #Buckeyes v. #MichiganState Preview http	\/\/t.co\/H7pcrmbiFo http	"\/\/t.co\/6TYJ2HOzY8						"					
1415494971	1:02:51 AM	8:02:51 PM	"Go Bucks! #OhioState #fb						"									
1415494971	1:02:51 AM	8:02:51 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494972	1:02:52 AM	8:02:53 PM	"Biggest game of your season	 #Buckeyes. Show 'em what you got. #OSUvsMSU					"									
1415494973	1:02:53 AM	8:02:54 PM	RT @freepsports	" Time for the main event. #Spartans #Buckeyes						"								
1415494975	1:02:55 AM	8:02:55 PM	"Got @BulleitUSA #bourbon in my glass and ready to watch #OhioState game versus MSU. @Liquor						"									
1415494975	1:02:55 AM	8:02:55 PM	"My boys gotta play a complete game tonight #OhioState						"									
1415494976	1:02:56 AM	8:02:56 PM	"LETS GO OHIO STATTEEEEEEE!! #Buckeyes #BuckeyeNation !						"									
1415494976	1:02:56 AM	8:02:57 PM	"Come on #Buckeyes time show what your about						"									
1415494976	1:02:56 AM	8:02:57 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494978	1:02:58 AM	8:02:58 PM	LET'S GO BUCKEYES!  #OSUvsMSU  #BuckeyeNation #OhioState http	"\/\/t.co\/Os07zddNNS						"								
1415494979	1:02:59 AM	8:02:59 PM	"That #Buckeyes #MichiganState hype video just got me so freaking pumped						"									
1415494979	1:02:59 AM	8:02:59 PM	"F off #OhioState #GoGreen						"									
1415494981	1:03:01 AM	8:03:01 PM	"#Buckeyes are going to play with a chip on their shoulder. My only concern is J.T. Barrett. He hasn't played in a game this big yet. #SNF						"									
1415494982	1:03:02 AM	8:03:02 PM	"#Buckeyes LET'S GO! #OSUvsMSU						"									
1415494984	1:03:04 AM	8:03:04 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494986	1:03:06 AM	8:03:06 PM	"Good luck #Buckeyes						"									
1415494986	1:03:06 AM	8:03:07 PM	"@RealNCAAFTalk #MichiganState 23 #OhioState  17						"									
1415494986	1:03:06 AM	8:03:07 PM	"Nerves r n overload! #LetsGo #Buckeyes						"									
1415494987	1:03:07 AM	8:03:07 PM	RT @senrobportman	" Almost kickoff! Let's go Bucks! #BigTen #Buckeyes						"								
1415494987	1:03:07 AM	8:03:07 PM	"About that time	 do work #Buckeyes					"									
1415494987	1:03:07 AM	8:03:07 PM	"Saturday night football\ud83d\ude0d\ud83d\ude0d #Buckeyes						"									
1415494990	1:03:10 AM	8:03:10 PM	"O-H-I-O LET'S GO! #BUCKEYES						"									
1415494991	1:03:11 AM	8:03:11 PM	"#BUCKEYES						"									
1415494991	1:03:11 AM	8:03:11 PM	"Been waiting for months for this game #OhioState #MichiganState #collegefootball #CollegeGameDay						"									
1415494992	1:03:12 AM	8:03:12 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415494993	1:03:13 AM	8:03:13 PM	LET'S GO BUCKS! This is Sparta? SO WHAT?? SQUASH SPARTY! We are the #Buckeyes we are killer nuts! @11W @Landgrant33 http	"\/\/t.co\/hD7QnsCXMG						"								
1415494995	1:03:15 AM	8:03:15 PM	"let's go OSU\u2764\ufe0f\ud83d\udc4a\ud83c\udfc8#Buckeyes						"									
1415494995	1:03:15 AM	8:03:16 PM	"You Know \ud83c\udd7e#BuckeyeNation #Buckeyes #GoBucks						"									
1415494997	1:03:17 AM	8:03:17 PM	"its about that State #OhioState						"									
1415494997	1:03:17 AM	8:03:18 PM	RT @GMA	" Huge #B1G showdown between @OhioStAthletics and @MSU_Athletics on @ABC!\n\nWho ya got	 America"	 #Buckeyes or #Spartans? http	"\/\/t.co\/\u2026					"						
1415494997	1:03:17 AM	8:03:18 PM	"Let's go #Buckeyes						"									
1415494998	1:03:18 AM	8:03:19 PM	"Here we goooooooo!!!! #Buckeyes let's do this!!!!\ud83c\udfc8\ud83c\udfc8\ud83c\udfc8\ud83c\udfc8\ud83c\udfc8\ud83c\udfc8\ud83c\udfc8\ud83c\udfc8						"									
1415494999	1:03:19 AM	8:03:19 PM	RT @BranninWGL	 RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/1ne0c2mVq2						"						
1415495000	1:03:20 AM	8:03:20 PM	"O-H.... #OSU #MSU #OSUvsMSU #ncaafootball #football #OHIO #OhioState #edpodcast						"									
1415495005	1:03:25 AM	8:03:25 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
1415495005	1:03:25 AM	8:03:25 PM	"ITS TIME. LETS GO OHIO STATE. BEAT SPARTY'S ASS.  #BeatMSU #BuckeyeNation #Buckeyes #CFBPlayoff						"									
1415495005	1:03:25 AM	8:03:25 PM	"#GAMETIME! \ud83d\ude21 #OSUvsMSU #GoBucks! #BEATMSU! #BuckeyeNation #Bucks #tOSU #OhioState #BIGTEN #NCAA #PRIMETIME! \ud83c\udfc8 #Buckeyes						"									
1415495005	1:03:25 AM	8:03:25 PM	"Let's Go #Buckeyes!!!\n#OhioState \nCome On!!!!						"									
1415495005	1:03:25 AM	8:03:25 PM	RT @Brutus_Buckeye	 #Buckeyes ... #GoBucks Beat Sparty! https	"\/\/t.co\/mEMSz3cyEc @GMA @OhioStAthletics @MSU_Athletics @ABC						"							
1415495005	1:03:25 AM	8:03:25 PM	RT @OhioStAthletics	 #Buckeyes ... #GoBucks Beat Sparty! @GMA @MSU_Athletics @ABC http	"\/\/t.co\/mdTMQNcWO9						"							
